"step","occupied_patches","occupancy_fraction","varied_parameter","parameter_value","parameter_label"
1072.2,0,0,"K",1000,"K = 1,000"
1072.3,0,0,"K",1000,"K = 1,000"
1072.4,0,0,"K",1000,"K = 1,000"
1072.5,0,0,"K",1000,"K = 1,000"
1072.6,0,0,"K",1000,"K = 1,000"
1072.7,0,0,"K",1000,"K = 1,000"
1072.8,0,0,"K",1000,"K = 1,000"
1072.9,0,0,"K",1000,"K = 1,000"
1073,0,0,"K",1000,"K = 1,000"
1073.1,0,0,"K",1000,"K = 1,000"
1073.2,0,0,"K",1000,"K = 1,000"
1073.3,0,0,"K",1000,"K = 1,000"
1073.4,0,0,"K",1000,"K = 1,000"
1073.5,0,0,"K",1000,"K = 1,000"
1073.6,0,0,"K",1000,"K = 1,000"
1073.7,0,0,"K",1000,"K = 1,000"
1073.8,0,0,"K",1000,"K = 1,000"
1073.9,0,0,"K",1000,"K = 1,000"
1074,0,0,"K",1000,"K = 1,000"
1074.1,0,0,"K",1000,"K = 1,000"
1074.2,0,0,"K",1000,"K = 1,000"
1074.3,0,0,"K",1000,"K = 1,000"
1074.4,0,0,"K",1000,"K = 1,000"
1074.5,0,0,"K",1000,"K = 1,000"
1074.6,0,0,"K",1000,"K = 1,000"
1074.7,0,0,"K",1000,"K = 1,000"
1074.8,0,0,"K",1000,"K = 1,000"
1074.9,0,0,"K",1000,"K = 1,000"
1075,0,0,"K",1000,"K = 1,000"
1075.1,0,0,"K",1000,"K = 1,000"
1075.2,0,0,"K",1000,"K = 1,000"
1075.3,0,0,"K",1000,"K = 1,000"
1075.4,0,0,"K",1000,"K = 1,000"
1075.5,0,0,"K",1000,"K = 1,000"
1075.6,0,0,"K",1000,"K = 1,000"
1075.7,0,0,"K",1000,"K = 1,000"
1075.8,0,0,"K",1000,"K = 1,000"
1075.9,0,0,"K",1000,"K = 1,000"
1076,0,0,"K",1000,"K = 1,000"
1076.1,0,0,"K",1000,"K = 1,000"
1076.2,0,0,"K",1000,"K = 1,000"
1076.3,0,0,"K",1000,"K = 1,000"
1076.4,0,0,"K",1000,"K = 1,000"
1076.5,0,0,"K",1000,"K = 1,000"
1076.6,0,0,"K",1000,"K = 1,000"
1076.7,0,0,"K",1000,"K = 1,000"
1076.8,0,0,"K",1000,"K = 1,000"
1076.9,0,0,"K",1000,"K = 1,000"
1077,0,0,"K",1000,"K = 1,000"
1077.1,0,0,"K",1000,"K = 1,000"
1077.2,0,0,"K",1000,"K = 1,000"
1077.3,0,0,"K",1000,"K = 1,000"
1077.4,0,0,"K",1000,"K = 1,000"
1077.5,0,0,"K",1000,"K = 1,000"
1077.6,0,0,"K",1000,"K = 1,000"
1077.7,0,0,"K",1000,"K = 1,000"
1077.8,0,0,"K",1000,"K = 1,000"
1077.9,0,0,"K",1000,"K = 1,000"
1078,0,0,"K",1000,"K = 1,000"
1078.1,0,0,"K",1000,"K = 1,000"
1078.2,0,0,"K",1000,"K = 1,000"
1078.3,0,0,"K",1000,"K = 1,000"
1078.4,0,0,"K",1000,"K = 1,000"
1078.5,0,0,"K",1000,"K = 1,000"
1078.6,0,0,"K",1000,"K = 1,000"
1078.7,0,0,"K",1000,"K = 1,000"
1078.8,0,0,"K",1000,"K = 1,000"
1078.9,0,0,"K",1000,"K = 1,000"
1079,0,0,"K",1000,"K = 1,000"
1079.1,0,0,"K",1000,"K = 1,000"
1079.2,0,0,"K",1000,"K = 1,000"
1079.3,0,0,"K",1000,"K = 1,000"
1079.4,0,0,"K",1000,"K = 1,000"
1079.5,0,0,"K",1000,"K = 1,000"
1079.6,0,0,"K",1000,"K = 1,000"
1079.7,0,0,"K",1000,"K = 1,000"
1079.8,0,0,"K",1000,"K = 1,000"
1079.9,0,0,"K",1000,"K = 1,000"
1080,0,0,"K",1000,"K = 1,000"
1080.1,0,0,"K",1000,"K = 1,000"
1080.2,0,0,"K",1000,"K = 1,000"
1080.3,0,0,"K",1000,"K = 1,000"
1080.4,0,0,"K",1000,"K = 1,000"
1080.5,0,0,"K",1000,"K = 1,000"
1080.6,0,0,"K",1000,"K = 1,000"
1080.7,0,0,"K",1000,"K = 1,000"
1080.8,0,0,"K",1000,"K = 1,000"
1080.9,0,0,"K",1000,"K = 1,000"
1081,0,0,"K",1000,"K = 1,000"
1081.1,0,0,"K",1000,"K = 1,000"
1081.2,0,0,"K",1000,"K = 1,000"
1081.3,0,0,"K",1000,"K = 1,000"
1081.4,0,0,"K",1000,"K = 1,000"
1081.5,0,0,"K",1000,"K = 1,000"
1081.6,0,0,"K",1000,"K = 1,000"
1081.7,0,0,"K",1000,"K = 1,000"
1081.8,0,0,"K",1000,"K = 1,000"
1081.9,0,0,"K",1000,"K = 1,000"
1082,0,0,"K",1000,"K = 1,000"
1082.1,0,0,"K",1000,"K = 1,000"
1082.2,0,0,"K",1000,"K = 1,000"
1082.3,0,0,"K",1000,"K = 1,000"
1082.4,0,0,"K",1000,"K = 1,000"
1082.5,0,0,"K",1000,"K = 1,000"
1082.6,0,0,"K",1000,"K = 1,000"
1082.7,0,0,"K",1000,"K = 1,000"
1082.8,0,0,"K",1000,"K = 1,000"
1082.9,0,0,"K",1000,"K = 1,000"
1083,0,0,"K",1000,"K = 1,000"
1083.1,0,0,"K",1000,"K = 1,000"
1083.2,0,0,"K",1000,"K = 1,000"
1083.3,0,0,"K",1000,"K = 1,000"
1083.4,0,0,"K",1000,"K = 1,000"
1083.5,0,0,"K",1000,"K = 1,000"
1083.6,0,0,"K",1000,"K = 1,000"
1083.7,0,0,"K",1000,"K = 1,000"
1083.8,0,0,"K",1000,"K = 1,000"
1083.9,0,0,"K",1000,"K = 1,000"
1084,0,0,"K",1000,"K = 1,000"
1084.1,0,0,"K",1000,"K = 1,000"
1084.2,0,0,"K",1000,"K = 1,000"
1084.3,0,0,"K",1000,"K = 1,000"
1084.4,0,0,"K",1000,"K = 1,000"
1084.5,0,0,"K",1000,"K = 1,000"
1084.6,0,0,"K",1000,"K = 1,000"
1084.7,0,0,"K",1000,"K = 1,000"
1084.8,0,0,"K",1000,"K = 1,000"
1084.9,0,0,"K",1000,"K = 1,000"
1085,0,0,"K",1000,"K = 1,000"
1085.1,0,0,"K",1000,"K = 1,000"
1085.2,0,0,"K",1000,"K = 1,000"
1085.3,0,0,"K",1000,"K = 1,000"
1085.4,0,0,"K",1000,"K = 1,000"
1085.5,0,0,"K",1000,"K = 1,000"
1085.6,0,0,"K",1000,"K = 1,000"
1085.7,0,0,"K",1000,"K = 1,000"
1085.8,0,0,"K",1000,"K = 1,000"
1085.9,0,0,"K",1000,"K = 1,000"
1086,0,0,"K",1000,"K = 1,000"
1086.1,0,0,"K",1000,"K = 1,000"
1086.2,0,0,"K",1000,"K = 1,000"
1086.3,0,0,"K",1000,"K = 1,000"
1086.4,0,0,"K",1000,"K = 1,000"
1086.5,0,0,"K",1000,"K = 1,000"
1086.6,0,0,"K",1000,"K = 1,000"
1086.7,0,0,"K",1000,"K = 1,000"
1086.8,0,0,"K",1000,"K = 1,000"
1086.9,0,0,"K",1000,"K = 1,000"
1087,0,0,"K",1000,"K = 1,000"
1087.1,0,0,"K",1000,"K = 1,000"
1087.2,0,0,"K",1000,"K = 1,000"
1087.3,0,0,"K",1000,"K = 1,000"
1087.4,0,0,"K",1000,"K = 1,000"
1087.5,0,0,"K",1000,"K = 1,000"
1087.6,0,0,"K",1000,"K = 1,000"
1087.7,0,0,"K",1000,"K = 1,000"
1087.8,0,0,"K",1000,"K = 1,000"
1087.9,0,0,"K",1000,"K = 1,000"
1088,0,0,"K",1000,"K = 1,000"
1088.1,0,0,"K",1000,"K = 1,000"
1088.2,0,0,"K",1000,"K = 1,000"
1088.3,0,0,"K",1000,"K = 1,000"
1088.4,0,0,"K",1000,"K = 1,000"
1088.5,0,0,"K",1000,"K = 1,000"
1088.6,0,0,"K",1000,"K = 1,000"
1088.7,0,0,"K",1000,"K = 1,000"
1088.8,0,0,"K",1000,"K = 1,000"
1088.9,0,0,"K",1000,"K = 1,000"
1089,0,0,"K",1000,"K = 1,000"
1089.1,0,0,"K",1000,"K = 1,000"
1089.2,0,0,"K",1000,"K = 1,000"
1089.3,0,0,"K",1000,"K = 1,000"
1089.4,0,0,"K",1000,"K = 1,000"
1089.5,0,0,"K",1000,"K = 1,000"
1089.6,0,0,"K",1000,"K = 1,000"
1089.7,0,0,"K",1000,"K = 1,000"
1089.8,0,0,"K",1000,"K = 1,000"
1089.9,0,0,"K",1000,"K = 1,000"
1090,0,0,"K",1000,"K = 1,000"
1090.1,0,0,"K",1000,"K = 1,000"
1090.2,0,0,"K",1000,"K = 1,000"
1090.3,0,0,"K",1000,"K = 1,000"
1090.4,0,0,"K",1000,"K = 1,000"
1090.5,0,0,"K",1000,"K = 1,000"
1090.6,0,0,"K",1000,"K = 1,000"
1090.7,0,0,"K",1000,"K = 1,000"
1090.8,0,0,"K",1000,"K = 1,000"
1090.9,0,0,"K",1000,"K = 1,000"
1091,0,0,"K",1000,"K = 1,000"
1091.1,0,0,"K",1000,"K = 1,000"
1091.2,0,0,"K",1000,"K = 1,000"
1091.3,0,0,"K",1000,"K = 1,000"
1091.4,0,0,"K",1000,"K = 1,000"
1091.5,0,0,"K",1000,"K = 1,000"
1091.6,0,0,"K",1000,"K = 1,000"
1091.7,0,0,"K",1000,"K = 1,000"
1091.8,0,0,"K",1000,"K = 1,000"
1091.9,0,0,"K",1000,"K = 1,000"
1092,0,0,"K",1000,"K = 1,000"
1092.1,0,0,"K",1000,"K = 1,000"
1092.2,0,0,"K",1000,"K = 1,000"
1092.3,0,0,"K",1000,"K = 1,000"
1092.4,0,0,"K",1000,"K = 1,000"
1092.5,0,0,"K",1000,"K = 1,000"
1092.6,0,0,"K",1000,"K = 1,000"
1092.7,0,0,"K",1000,"K = 1,000"
1092.8,0,0,"K",1000,"K = 1,000"
1092.9,0,0,"K",1000,"K = 1,000"
1093,0,0,"K",1000,"K = 1,000"
1093.1,0,0,"K",1000,"K = 1,000"
1093.2,0,0,"K",1000,"K = 1,000"
1093.3,0,0,"K",1000,"K = 1,000"
1093.4,0,0,"K",1000,"K = 1,000"
1093.5,0,0,"K",1000,"K = 1,000"
1093.6,0,0,"K",1000,"K = 1,000"
1093.7,0,0,"K",1000,"K = 1,000"
1093.8,0,0,"K",1000,"K = 1,000"
1093.9,0,0,"K",1000,"K = 1,000"
1094,0,0,"K",1000,"K = 1,000"
1094.1,0,0,"K",1000,"K = 1,000"
1094.2,0,0,"K",1000,"K = 1,000"
1094.3,0,0,"K",1000,"K = 1,000"
1094.4,0,0,"K",1000,"K = 1,000"
1094.5,0,0,"K",1000,"K = 1,000"
1094.6,0,0,"K",1000,"K = 1,000"
1094.7,0,0,"K",1000,"K = 1,000"
1094.8,0,0,"K",1000,"K = 1,000"
1094.9,0,0,"K",1000,"K = 1,000"
1095,0,0,"K",1000,"K = 1,000"
1095.1,0,0,"K",1000,"K = 1,000"
1095.2,0,0,"K",1000,"K = 1,000"
1095.3,0,0,"K",1000,"K = 1,000"
1095.4,0,0,"K",1000,"K = 1,000"
1095.5,0,0,"K",1000,"K = 1,000"
1095.6,0,0,"K",1000,"K = 1,000"
1095.7,0,0,"K",1000,"K = 1,000"
1095.8,0,0,"K",1000,"K = 1,000"
1095.9,0,0,"K",1000,"K = 1,000"
1096,0,0,"K",1000,"K = 1,000"
1096.1,0,0,"K",1000,"K = 1,000"
1096.2,0,0,"K",1000,"K = 1,000"
1096.3,0,0,"K",1000,"K = 1,000"
1096.4,0,0,"K",1000,"K = 1,000"
1096.5,0,0,"K",1000,"K = 1,000"
1096.6,0,0,"K",1000,"K = 1,000"
1096.7,0,0,"K",1000,"K = 1,000"
1096.8,0,0,"K",1000,"K = 1,000"
1096.9,0,0,"K",1000,"K = 1,000"
1097,0,0,"K",1000,"K = 1,000"
1097.1,0,0,"K",1000,"K = 1,000"
1097.2,0,0,"K",1000,"K = 1,000"
1097.3,0,0,"K",1000,"K = 1,000"
1097.4,0,0,"K",1000,"K = 1,000"
1097.5,0,0,"K",1000,"K = 1,000"
1097.6,0,0,"K",1000,"K = 1,000"
1097.7,0,0,"K",1000,"K = 1,000"
1097.8,0,0,"K",1000,"K = 1,000"
1097.9,0,0,"K",1000,"K = 1,000"
1098,0,0,"K",1000,"K = 1,000"
1098.1,0,0,"K",1000,"K = 1,000"
1098.2,0,0,"K",1000,"K = 1,000"
1098.3,0,0,"K",1000,"K = 1,000"
1098.4,0,0,"K",1000,"K = 1,000"
1098.5,0,0,"K",1000,"K = 1,000"
1098.6,0,0,"K",1000,"K = 1,000"
1098.7,0,0,"K",1000,"K = 1,000"
1098.8,0,0,"K",1000,"K = 1,000"
1098.9,0,0,"K",1000,"K = 1,000"
1099,0,0,"K",1000,"K = 1,000"
1099.1,0,0,"K",1000,"K = 1,000"
1099.2,0,0,"K",1000,"K = 1,000"
1099.3,0,0,"K",1000,"K = 1,000"
1099.4,0,0,"K",1000,"K = 1,000"
1099.5,0,0,"K",1000,"K = 1,000"
1099.6,0,0,"K",1000,"K = 1,000"
1099.7,0,0,"K",1000,"K = 1,000"
1099.8,0,0,"K",1000,"K = 1,000"
1099.9,0,0,"K",1000,"K = 1,000"
1100,0,0,"K",1000,"K = 1,000"
1100.1,0,0,"K",1000,"K = 1,000"
1100.2,0,0,"K",1000,"K = 1,000"
1100.3,0,0,"K",1000,"K = 1,000"
1100.4,0,0,"K",1000,"K = 1,000"
1100.5,0,0,"K",1000,"K = 1,000"
1100.6,0,0,"K",1000,"K = 1,000"
1100.7,0,0,"K",1000,"K = 1,000"
1100.8,0,0,"K",1000,"K = 1,000"
1100.9,0,0,"K",1000,"K = 1,000"
1101,0,0,"K",1000,"K = 1,000"
1101.1,0,0,"K",1000,"K = 1,000"
1101.2,0,0,"K",1000,"K = 1,000"
1101.3,0,0,"K",1000,"K = 1,000"
1101.4,0,0,"K",1000,"K = 1,000"
1101.5,0,0,"K",1000,"K = 1,000"
1101.6,0,0,"K",1000,"K = 1,000"
1101.7,0,0,"K",1000,"K = 1,000"
1101.8,0,0,"K",1000,"K = 1,000"
1101.9,0,0,"K",1000,"K = 1,000"
1102,0,0,"K",1000,"K = 1,000"
1102.1,0,0,"K",1000,"K = 1,000"
1102.2,0,0,"K",1000,"K = 1,000"
1102.3,0,0,"K",1000,"K = 1,000"
1102.4,0,0,"K",1000,"K = 1,000"
1102.5,0,0,"K",1000,"K = 1,000"
1102.6,0,0,"K",1000,"K = 1,000"
1102.7,0,0,"K",1000,"K = 1,000"
1102.8,0,0,"K",1000,"K = 1,000"
1102.9,0,0,"K",1000,"K = 1,000"
1103,0,0,"K",1000,"K = 1,000"
1103.1,0,0,"K",1000,"K = 1,000"
1103.2,0,0,"K",1000,"K = 1,000"
1103.3,0,0,"K",1000,"K = 1,000"
1103.4,0,0,"K",1000,"K = 1,000"
1103.5,0,0,"K",1000,"K = 1,000"
1103.6,0,0,"K",1000,"K = 1,000"
1103.7,0,0,"K",1000,"K = 1,000"
1103.8,0,0,"K",1000,"K = 1,000"
1103.9,0,0,"K",1000,"K = 1,000"
1104,0,0,"K",1000,"K = 1,000"
1104.1,0,0,"K",1000,"K = 1,000"
1104.2,0,0,"K",1000,"K = 1,000"
1104.3,0,0,"K",1000,"K = 1,000"
1104.4,0,0,"K",1000,"K = 1,000"
1104.5,0,0,"K",1000,"K = 1,000"
1104.6,0,0,"K",1000,"K = 1,000"
1104.7,0,0,"K",1000,"K = 1,000"
1104.8,0,0,"K",1000,"K = 1,000"
1104.9,0,0,"K",1000,"K = 1,000"
1105,0,0,"K",1000,"K = 1,000"
1105.1,0,0,"K",1000,"K = 1,000"
1105.2,0,0,"K",1000,"K = 1,000"
1105.3,0,0,"K",1000,"K = 1,000"
1105.4,0,0,"K",1000,"K = 1,000"
1105.5,0,0,"K",1000,"K = 1,000"
1105.6,0,0,"K",1000,"K = 1,000"
1105.7,0,0,"K",1000,"K = 1,000"
1105.8,0,0,"K",1000,"K = 1,000"
1105.9,0,0,"K",1000,"K = 1,000"
1106,0,0,"K",1000,"K = 1,000"
1106.1,0,0,"K",1000,"K = 1,000"
1106.2,0,0,"K",1000,"K = 1,000"
1106.3,0,0,"K",1000,"K = 1,000"
1106.4,0,0,"K",1000,"K = 1,000"
1106.5,0,0,"K",1000,"K = 1,000"
1106.6,0,0,"K",1000,"K = 1,000"
1106.7,0,0,"K",1000,"K = 1,000"
1106.8,0,0,"K",1000,"K = 1,000"
1106.9,0,0,"K",1000,"K = 1,000"
1107,0,0,"K",1000,"K = 1,000"
1107.1,0,0,"K",1000,"K = 1,000"
1107.2,0,0,"K",1000,"K = 1,000"
1107.3,0,0,"K",1000,"K = 1,000"
1107.4,0,0,"K",1000,"K = 1,000"
1107.5,0,0,"K",1000,"K = 1,000"
1107.6,0,0,"K",1000,"K = 1,000"
1107.7,0,0,"K",1000,"K = 1,000"
1107.8,0,0,"K",1000,"K = 1,000"
1107.9,0,0,"K",1000,"K = 1,000"
1108,0,0,"K",1000,"K = 1,000"
1108.1,0,0,"K",1000,"K = 1,000"
1108.2,0,0,"K",1000,"K = 1,000"
1108.3,0,0,"K",1000,"K = 1,000"
1108.4,0,0,"K",1000,"K = 1,000"
1108.5,0,0,"K",1000,"K = 1,000"
1108.6,0,0,"K",1000,"K = 1,000"
1108.7,0,0,"K",1000,"K = 1,000"
1108.8,0,0,"K",1000,"K = 1,000"
1108.9,0,0,"K",1000,"K = 1,000"
1109,0,0,"K",1000,"K = 1,000"
1109.1,0,0,"K",1000,"K = 1,000"
1109.2,0,0,"K",1000,"K = 1,000"
1109.3,0,0,"K",1000,"K = 1,000"
1109.4,0,0,"K",1000,"K = 1,000"
1109.5,0,0,"K",1000,"K = 1,000"
1109.6,0,0,"K",1000,"K = 1,000"
1109.7,0,0,"K",1000,"K = 1,000"
1109.8,0,0,"K",1000,"K = 1,000"
1109.9,0,0,"K",1000,"K = 1,000"
1110,0,0,"K",1000,"K = 1,000"
1110.1,0,0,"K",1000,"K = 1,000"
1110.2,0,0,"K",1000,"K = 1,000"
1110.3,0,0,"K",1000,"K = 1,000"
1110.4,0,0,"K",1000,"K = 1,000"
1110.5,0,0,"K",1000,"K = 1,000"
1110.6,0,0,"K",1000,"K = 1,000"
1110.7,0,0,"K",1000,"K = 1,000"
1110.8,0,0,"K",1000,"K = 1,000"
1110.9,0,0,"K",1000,"K = 1,000"
1111,0,0,"K",1000,"K = 1,000"
1111.1,0,0,"K",1000,"K = 1,000"
1111.2,0,0,"K",1000,"K = 1,000"
1111.3,0,0,"K",1000,"K = 1,000"
1111.4,0,0,"K",1000,"K = 1,000"
1111.5,0,0,"K",1000,"K = 1,000"
1111.6,0,0,"K",1000,"K = 1,000"
1111.7,0,0,"K",1000,"K = 1,000"
1111.8,0,0,"K",1000,"K = 1,000"
1111.9,0,0,"K",1000,"K = 1,000"
1112,0,0,"K",1000,"K = 1,000"
1112.1,0,0,"K",1000,"K = 1,000"
1112.2,0,0,"K",1000,"K = 1,000"
1112.3,0,0,"K",1000,"K = 1,000"
1112.4,0,0,"K",1000,"K = 1,000"
1112.5,0,0,"K",1000,"K = 1,000"
1112.6,0,0,"K",1000,"K = 1,000"
1112.7,0,0,"K",1000,"K = 1,000"
1112.8,0,0,"K",1000,"K = 1,000"
1112.9,0,0,"K",1000,"K = 1,000"
1113,0,0,"K",1000,"K = 1,000"
1113.1,0,0,"K",1000,"K = 1,000"
1113.2,0,0,"K",1000,"K = 1,000"
1113.3,0,0,"K",1000,"K = 1,000"
1113.4,0,0,"K",1000,"K = 1,000"
1113.5,0,0,"K",1000,"K = 1,000"
1113.6,0,0,"K",1000,"K = 1,000"
1113.7,0,0,"K",1000,"K = 1,000"
1113.8,0,0,"K",1000,"K = 1,000"
1113.9,0,0,"K",1000,"K = 1,000"
1114,0,0,"K",1000,"K = 1,000"
1114.1,0,0,"K",1000,"K = 1,000"
1114.2,0,0,"K",1000,"K = 1,000"
1114.3,0,0,"K",1000,"K = 1,000"
1114.4,0,0,"K",1000,"K = 1,000"
1114.5,0,0,"K",1000,"K = 1,000"
1114.6,0,0,"K",1000,"K = 1,000"
1114.7,0,0,"K",1000,"K = 1,000"
1114.8,0,0,"K",1000,"K = 1,000"
1114.9,0,0,"K",1000,"K = 1,000"
1115,0,0,"K",1000,"K = 1,000"
1115.1,0,0,"K",1000,"K = 1,000"
1115.2,0,0,"K",1000,"K = 1,000"
1115.3,0,0,"K",1000,"K = 1,000"
1115.4,0,0,"K",1000,"K = 1,000"
1115.5,0,0,"K",1000,"K = 1,000"
1115.6,0,0,"K",1000,"K = 1,000"
1115.7,0,0,"K",1000,"K = 1,000"
1115.8,0,0,"K",1000,"K = 1,000"
1115.9,0,0,"K",1000,"K = 1,000"
1116,0,0,"K",1000,"K = 1,000"
1116.1,0,0,"K",1000,"K = 1,000"
1116.2,0,0,"K",1000,"K = 1,000"
1116.3,0,0,"K",1000,"K = 1,000"
1116.4,0,0,"K",1000,"K = 1,000"
1116.5,0,0,"K",1000,"K = 1,000"
1116.6,0,0,"K",1000,"K = 1,000"
1116.7,0,0,"K",1000,"K = 1,000"
1116.8,0,0,"K",1000,"K = 1,000"
1116.9,0,0,"K",1000,"K = 1,000"
1117,0,0,"K",1000,"K = 1,000"
1117.1,0,0,"K",1000,"K = 1,000"
1117.2,0,0,"K",1000,"K = 1,000"
1117.3,0,0,"K",1000,"K = 1,000"
1117.4,0,0,"K",1000,"K = 1,000"
1117.5,0,0,"K",1000,"K = 1,000"
1117.6,0,0,"K",1000,"K = 1,000"
1117.7,0,0,"K",1000,"K = 1,000"
1117.8,0,0,"K",1000,"K = 1,000"
1117.9,0,0,"K",1000,"K = 1,000"
1118,0,0,"K",1000,"K = 1,000"
1118.1,0,0,"K",1000,"K = 1,000"
1118.2,0,0,"K",1000,"K = 1,000"
1118.3,0,0,"K",1000,"K = 1,000"
1118.4,0,0,"K",1000,"K = 1,000"
1118.5,0,0,"K",1000,"K = 1,000"
1118.6,0,0,"K",1000,"K = 1,000"
1118.7,0,0,"K",1000,"K = 1,000"
1118.8,0,0,"K",1000,"K = 1,000"
1118.9,0,0,"K",1000,"K = 1,000"
1119,0,0,"K",1000,"K = 1,000"
1119.1,0,0,"K",1000,"K = 1,000"
1119.2,0,0,"K",1000,"K = 1,000"
1119.3,0,0,"K",1000,"K = 1,000"
1119.4,0,0,"K",1000,"K = 1,000"
1119.5,0,0,"K",1000,"K = 1,000"
1119.6,0,0,"K",1000,"K = 1,000"
1119.7,0,0,"K",1000,"K = 1,000"
1119.8,0,0,"K",1000,"K = 1,000"
1119.9,0,0,"K",1000,"K = 1,000"
1120,0,0,"K",1000,"K = 1,000"
1120.1,0,0,"K",1000,"K = 1,000"
1120.2,0,0,"K",1000,"K = 1,000"
1120.3,0,0,"K",1000,"K = 1,000"
1120.4,0,0,"K",1000,"K = 1,000"
1120.5,0,0,"K",1000,"K = 1,000"
1120.6,0,0,"K",1000,"K = 1,000"
1120.7,0,0,"K",1000,"K = 1,000"
1120.8,0,0,"K",1000,"K = 1,000"
1120.9,0,0,"K",1000,"K = 1,000"
1121,0,0,"K",1000,"K = 1,000"
1121.1,0,0,"K",1000,"K = 1,000"
1121.2,0,0,"K",1000,"K = 1,000"
1121.3,0,0,"K",1000,"K = 1,000"
1121.4,0,0,"K",1000,"K = 1,000"
1121.5,0,0,"K",1000,"K = 1,000"
1121.6,0,0,"K",1000,"K = 1,000"
1121.7,0,0,"K",1000,"K = 1,000"
1121.8,0,0,"K",1000,"K = 1,000"
1121.9,0,0,"K",1000,"K = 1,000"
1122,0,0,"K",1000,"K = 1,000"
1122.1,0,0,"K",1000,"K = 1,000"
1122.2,0,0,"K",1000,"K = 1,000"
1122.3,0,0,"K",1000,"K = 1,000"
1122.4,0,0,"K",1000,"K = 1,000"
1122.5,0,0,"K",1000,"K = 1,000"
1122.6,0,0,"K",1000,"K = 1,000"
1122.7,0,0,"K",1000,"K = 1,000"
1122.8,0,0,"K",1000,"K = 1,000"
1122.9,0,0,"K",1000,"K = 1,000"
1123,0,0,"K",1000,"K = 1,000"
1123.1,0,0,"K",1000,"K = 1,000"
1123.2,0,0,"K",1000,"K = 1,000"
1123.3,0,0,"K",1000,"K = 1,000"
1123.4,0,0,"K",1000,"K = 1,000"
1123.5,0,0,"K",1000,"K = 1,000"
1123.6,0,0,"K",1000,"K = 1,000"
1123.7,0,0,"K",1000,"K = 1,000"
1123.8,0,0,"K",1000,"K = 1,000"
1123.9,0,0,"K",1000,"K = 1,000"
1124,0,0,"K",1000,"K = 1,000"
1124.1,0,0,"K",1000,"K = 1,000"
1124.2,0,0,"K",1000,"K = 1,000"
1124.3,0,0,"K",1000,"K = 1,000"
1124.4,0,0,"K",1000,"K = 1,000"
1124.5,0,0,"K",1000,"K = 1,000"
1124.6,0,0,"K",1000,"K = 1,000"
1124.7,0,0,"K",1000,"K = 1,000"
1124.8,0,0,"K",1000,"K = 1,000"
1124.9,0,0,"K",1000,"K = 1,000"
1125,0,0,"K",1000,"K = 1,000"
1125.1,0,0,"K",1000,"K = 1,000"
1125.2,0,0,"K",1000,"K = 1,000"
1125.3,0,0,"K",1000,"K = 1,000"
1125.4,0,0,"K",1000,"K = 1,000"
1125.5,0,0,"K",1000,"K = 1,000"
1125.6,0,0,"K",1000,"K = 1,000"
1125.7,0,0,"K",1000,"K = 1,000"
1125.8,0,0,"K",1000,"K = 1,000"
1125.9,0,0,"K",1000,"K = 1,000"
1126,0,0,"K",1000,"K = 1,000"
1126.1,0,0,"K",1000,"K = 1,000"
1126.2,0,0,"K",1000,"K = 1,000"
1126.3,0,0,"K",1000,"K = 1,000"
1126.4,0,0,"K",1000,"K = 1,000"
1126.5,0,0,"K",1000,"K = 1,000"
1126.6,0,0,"K",1000,"K = 1,000"
1126.7,0,0,"K",1000,"K = 1,000"
1126.8,0,0,"K",1000,"K = 1,000"
1126.9,0,0,"K",1000,"K = 1,000"
1127,0,0,"K",1000,"K = 1,000"
1127.1,0,0,"K",1000,"K = 1,000"
1127.2,0,0,"K",1000,"K = 1,000"
1127.3,0,0,"K",1000,"K = 1,000"
1127.4,0,0,"K",1000,"K = 1,000"
1127.5,0,0,"K",1000,"K = 1,000"
1127.6,0,0,"K",1000,"K = 1,000"
1127.7,0,0,"K",1000,"K = 1,000"
1127.8,0,0,"K",1000,"K = 1,000"
1127.9,0,0,"K",1000,"K = 1,000"
1128,0,0,"K",1000,"K = 1,000"
1128.1,0,0,"K",1000,"K = 1,000"
1128.2,0,0,"K",1000,"K = 1,000"
1128.3,0,0,"K",1000,"K = 1,000"
1128.4,0,0,"K",1000,"K = 1,000"
1128.5,0,0,"K",1000,"K = 1,000"
1128.6,0,0,"K",1000,"K = 1,000"
1128.7,0,0,"K",1000,"K = 1,000"
1128.8,0,0,"K",1000,"K = 1,000"
1128.9,0,0,"K",1000,"K = 1,000"
1129,0,0,"K",1000,"K = 1,000"
1129.1,0,0,"K",1000,"K = 1,000"
1129.2,0,0,"K",1000,"K = 1,000"
1129.3,0,0,"K",1000,"K = 1,000"
1129.4,0,0,"K",1000,"K = 1,000"
1129.5,0,0,"K",1000,"K = 1,000"
1129.6,0,0,"K",1000,"K = 1,000"
1129.7,0,0,"K",1000,"K = 1,000"
1129.8,0,0,"K",1000,"K = 1,000"
1129.9,0,0,"K",1000,"K = 1,000"
1130,0,0,"K",1000,"K = 1,000"
1130.1,0,0,"K",1000,"K = 1,000"
1130.2,0,0,"K",1000,"K = 1,000"
1130.3,0,0,"K",1000,"K = 1,000"
1130.4,0,0,"K",1000,"K = 1,000"
1130.5,0,0,"K",1000,"K = 1,000"
1130.6,0,0,"K",1000,"K = 1,000"
1130.7,0,0,"K",1000,"K = 1,000"
